Number, Label1, Label2, UserName, UserLogin, UTM_X, UTM_X_Real, UTM_Y, UTM_Y_Real, Length_m, Length_Real_m, Stemming_m, Stemming_Real_m, Diameter_mm, Diameter_Real_mm, Subdrilling_m, Subdrilling_Real_m, Angle_deg, Angle_Real_deg, Azimuth_deg, Azimuth_Real_deg, Total_Charge_kg, Total_Charge_Real_kg, Charge_Bulk_kg, Charge_Bulk_Real_kg, Charge_Cartridge_kg, Charge_Cartridge_Real_kg, Booster_un, Booster_Real_un, Charge_Description, waterPresence, waterColumn_m, waterColumn_Real_m, eliminated, changed, dateUpdate, Burden_m, Spacing_m, Powder_Factor, Powder_Factor_Real, Redrill, Comment, final_length_m, truck_number, number_primes_qty, number_detonators_qty, temperature_deg, density
757, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748798.360, 748798.360, 8930513.930, 8930513.930, 10.675, 10.400, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.006, 135.000, 122.006, 135.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 135.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:30:18, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
758, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748799.960, 748799.960, 8930511.430, 8930511.430, 10.809, 10.700, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.958, 143.200, 123.958, 143.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 143.2, 0, 0.000, 0.000, 0, 1, 02/07/2026. 17:00:43, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
759, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748801.570, 748801.570, 8930508.930, 8930508.930, 11.254, 10.100, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.440, 147.400, 130.440, 147.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 147.4, 1, 0.000, 0.000, 0, 1, 02/07/2026. 14:21:23, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
760, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748803.170, 748803.170, 8930506.430, 8930506.430, 11.219, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.931, 130.600, 129.931, 130.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 130.6, 0, 0.000, 0.000, 0, 1, 02/07/2026. 14:36:34, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
761, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748804.770, 748804.770, 8930503.930, 8930503.930, 10.863, 10.900, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.744, 129.100, 124.744, 129.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.1, 0, 0.000, 0.000, 0, 1, 02/07/2026. 14:38:07, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
762, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748806.380, 748806.380, 8930501.430, 8930501.430, 10.674, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.991, 128.800, 121.991, 128.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 15:42:36, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
763, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748807.980, 748807.980, 8930498.930, 8930498.930, 10.833, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.307, 136.000, 124.307, 136.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 136.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 15:40:52, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
764, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748809.580, 748809.580, 8930496.430, 8930496.430, 11.044, 11.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 127.381, 126.000, 127.381, 126.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 126.0, 0, 0.000, 0.000, 0, 1, 02/07/2026. 17:18:00, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
765, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748811.180, 748811.180, 8930493.930, 8930493.930, 11.109, 11.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 128.328, 137.400, 128.328, 137.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.4, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:19:38, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
766, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748812.790, 748812.790, 8930491.430, 8930491.430, 11.133, 11.200, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 128.678, 162.500, 128.678, 162.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 162.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:20:41, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
767, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748814.390, 748814.390, 8930488.930, 8930488.930, 11.226, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.033, 143.700, 130.033, 143.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 143.7, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:21:42, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
768, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748815.990, 748815.990, 8930486.430, 8930486.430, 11.256, 10.400, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.470, 129.500, 130.470, 129.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:23:00, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
769, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748817.600, 748817.600, 8930483.930, 8930483.930, 11.345, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.766, 127.100, 131.766, 127.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 127.1, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:24:42, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
770, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748819.200, 748819.200, 8930481.430, 8930481.430, 11.240, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.236, 136.800, 130.236, 136.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 136.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:58:20, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
771, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748820.800, 748820.800, 8930478.930, 8930478.930, 11.245, 10.600, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.309, 142.400, 130.309, 142.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 142.4, 0, 0.000, 0.000, 0, 1, 02/07/2026. 18:02:11, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
772, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748822.410, 748822.410, 8930476.430, 8930476.430, 11.276, 11.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.761, 144.000, 130.761, 144.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 144.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 18:05:00, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
773, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748824.010, 748824.010, 8930473.930, 8930473.930, 11.304, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.169, 153.400, 131.169, 153.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 153.4, 1, 0.000, 0.000, 0, 1, 02/07/2026. 18:06:14, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
774, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748825.610, 748825.610, 8930471.430, 8930471.430, 11.392, 11.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 132.451, 150.400, 132.451, 150.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 150.4, 1, 0.000, 0.000, 0, 1, 02/07/2026. 18:08:43, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
775, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748827.210, 748827.210, 8930468.930, 8930468.930, 11.413, 11.500, 2.300, 3.500, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 132.757, 132.900, 132.757, 132.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.9, 1, 0.000, 0.000, 0, 1, 02/07/2026. 18:09:10, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
776, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748825.990, 748825.990, 8930466.060, 8930466.060, 11.341, 11.000, 2.300, 3.000, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.708, 133.100, 131.708, 133.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 133.1, 0, 0.000, 0.000, 0, 1, 02/07/2026. 18:11:39, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
777, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748824.390, 748824.390, 8930468.560, 8930468.560, 11.315, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.329, 147.000, 131.329, 147.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 147.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 18:09:27, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
778, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748822.780, 748822.780, 8930471.060, 8930471.060, 11.355, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.912, 120.800, 131.912, 120.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 120.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 18:08:21, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
779, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748821.180, 748821.180, 8930473.560, 8930473.560, 11.296, 11.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.052, 122.200, 131.052, 122.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.2, 1, 0.000, 0.000, 0, 1, 02/07/2026. 19:07:50, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
780, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748819.580, 748819.580, 8930476.060, 8930476.060, 11.272, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.703, 126.900, 130.703, 126.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 126.9, 1, 0.000, 0.000, 0, 1, 02/07/2026. 19:07:56, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
781, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748817.970, 748817.970, 8930478.560, 8930478.560, 11.171, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.231, 123.900, 129.231, 123.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 123.9, 0, 0.000, 0.000, 0, 1, 02/07/2026. 18:02:22, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
782, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748816.370, 748816.370, 8930481.060, 8930481.060, 11.166, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.158, 126.700, 129.158, 126.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 126.7, 1, 0.000, 0.000, 0, 1, 02/07/2026. 19:08:03, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
783, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748814.770, 748814.770, 8930483.560, 8930483.560, 11.219, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.931, 127.500, 129.931, 127.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 127.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 19:08:07, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
784, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748813.170, 748813.170, 8930486.060, 8930486.060, 11.232, 11.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.120, 128.300, 130.120, 128.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.3, 1, 0.000, 0.000, 0, 1, 02/07/2026. 19:08:15, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
785, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748811.560, 748811.560, 8930488.560, 8930488.560, 11.174, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.275, 140.800, 129.275, 140.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 140.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:21:54, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
786, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748809.960, 748809.960, 8930491.060, 8930491.060, 11.084, 10.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 127.964, 143.600, 127.964, 143.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 143.6, 0, 0.000, 0.000, 0, 1, 02/07/2026. 17:20:32, 0.000, 0.000, 0.000, 0.000, 1, , , , , , , 0.000
787, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748808.360, 748808.360, 8930493.560, 8930493.560, 11.024, 10.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 127.090, 118.300, 127.090, 118.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 118.3, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:19:50, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
788, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748806.750, 748806.750, 8930496.060, 8930496.060, 11.063, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 127.658, 134.900, 127.658, 134.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 134.9, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:17:44, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
789, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748805.150, 748805.150, 8930498.560, 8930498.560, 10.898, 10.400, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.254, 119.800, 125.254, 119.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 119.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 15:44:16, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
790, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748803.550, 748803.550, 8930501.060, 8930501.060, 10.819, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.103, 139.900, 124.103, 139.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 139.9, 1, 0.000, 0.000, 0, 1, 02/07/2026. 15:46:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
791, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748801.950, 748801.950, 8930503.560, 8930503.560, 10.814, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.031, 144.800, 124.031, 144.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 144.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 14:34:55, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
792, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748800.340, 748800.340, 8930506.060, 8930506.060, 10.793, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.725, 132.800, 123.725, 132.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.8, 0, 0.000, 0.000, 0, 1, 02/07/2026. 14:33:06, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
793, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748798.740, 748798.740, 8930508.560, 8930508.560, 10.723, 10.700, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.705, 137.200, 122.705, 137.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.2, 0, 0.000, 0.000, 0, 1, 02/07/2026. 17:00:36, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
794, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748797.140, 748797.140, 8930511.060, 8930511.060, 10.384, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.766, 124.200, 117.766, 124.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 124.2, 0, 0.000, 0.000, 0, 1, 02/07/2026. 14:26:18, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
795, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748795.530, 748795.530, 8930513.560, 8930513.560, 10.182, 9.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 114.824, 109.500, 114.824, 109.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 109.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:27:24, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
796, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748793.930, 748793.930, 8930516.060, 8930516.060, 10.184, 9.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 114.853, 137.000, 114.853, 137.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 16:59:04, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
797, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748792.330, 748792.330, 8930518.560, 8930518.560, 10.371, 9.800, 2.300, 3.000, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.577, 139.800, 117.577, 139.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 139.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 16:57:59, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
798, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748790.720, 748790.720, 8930521.060, 8930521.060, 10.112, 9.000, 2.300, 3.000, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 113.804, 154.200, 113.804, 154.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 154.2, 0, 0.000, 0.000, 0, 1, 02/07/2026. 16:57:47, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
799, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748789.230, 748789.230, 8930523.670, 8930523.670, 10.320, 10.320, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 116.834, 116.834, 116.834, 116.834, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 116.8, 0, 0.000, 0.000, 1, 1, 02/07/2026. 12:49:52, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
800, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748787.860, 748787.860, 8930526.420, 8930526.420, 10.102, 11.000, 2.300, 3.000, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 113.658, 110.000, 113.658, 110.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 110.0, 0, 0.000, 0.000, 0, 1, 02/07/2026. 19:01:10, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
801, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748786.500, 748786.500, 8930529.130, 8930529.130, 10.310, 10.310, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 116.688, 116.688, 116.688, 116.688, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 116.7, 0, 0.000, 0.000, 1, 1, 02/07/2026. 12:47:08, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
802, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748785.200, 748785.200, 8930531.720, 8930531.720, 10.398, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.970, 124.000, 117.970, 124.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 124.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 19:01:24, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
803, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748783.280, 748783.280, 8930534.120, 8930534.120, 10.382, 10.000, 2.300, 3.000, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.737, 112.000, 117.737, 112.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 112.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 19:01:32, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
804, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748781.250, 748781.250, 8930536.230, 8930536.230, 10.314, 10.200, 2.300, 3.000, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 116.747, 127.400, 116.747, 127.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 127.4, 1, 0.000, 0.000, 0, 1, 02/07/2026. 16:54:25, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
805, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748779.200, 748779.200, 8930538.350, 8930538.350, 10.348, 10.348, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.242, 117.242, 117.242, 117.242, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 117.2, 0, 0.000, 0.000, 1, 1, 02/07/2026. 12:09:34, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
806, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748777.150, 748777.150, 8930540.470, 8930540.470, 10.560, 4.000, 2.300, 3.000, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.330, 64.300, 120.330, 64.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 64.3, 0, 0.000, 0.000, 0, 1, 02/07/2026. 16:51:58, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
807, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748775.100, 748775.100, 8930542.600, 8930542.600, 10.616, 11.000, 2.300, 2.500, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.146, 102.300, 121.146, 102.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 102.3, 1, 0.000, 0.000, 0, 1, 02/07/2026. 19:01:44, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
808, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748796.650, 748796.650, 8930508.830, 8930508.830, 10.306, 10.800, 2.300, 3.000, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 116.630, 128.700, 116.630, 128.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.7, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:00:22, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
809, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748798.010, 748798.010, 8930506.110, 8930506.110, 10.068, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 113.163, 133.500, 113.163, 133.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 133.5, 0, 0.000, 0.000, 0, 1, 02/07/2026. 14:29:46, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
810, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748799.350, 748799.350, 8930503.430, 8930503.430, 10.436, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.524, 132.000, 118.524, 132.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.0, 0, 0.000, 0.000, 0, 1, 02/07/2026. 14:31:30, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
811, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748800.720, 748800.720, 8930500.690, 8930500.690, 10.322, 10.300, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 116.863, 126.000, 116.863, 126.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 126.0, 0, 0.000, 0.000, 0, 1, 02/07/2026. 15:48:56, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
812, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748802.320, 748802.320, 8930498.190, 8930498.190, 11.006, 10.500, 2.300, 2.500, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.828, 152.900, 126.828, 152.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 152.9, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:02:22, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
813, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748803.930, 748803.930, 8930495.690, 8930495.690, 10.931, 10.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.735, 115.400, 125.735, 115.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 115.4, 0, 0.000, 0.000, 0, 1, 02/07/2026. 17:17:24, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
